89.19.175.117,,15582,OJSC Comcor,RU,Moscow,,,FALSE,0.78,2021-10-08T08:01:39Z,2021-10-03T09:14:09Z
89.251.144.37,cable-pppoe-89-251-144-37.kzn.hitv.ru.,29194,MTS PJSC,RU,Kazan’,,,FALSE,0.92,2021-10-07T13:14:59Z,2021-10-03T10:25:18Z
193.243.138.50,white.i-house.ru.,21298,Republican Fund 'Mordovia-Internet',RU,,,,FALSE,0.75,2021-11-10T00:14:50Z,2021-10-03T11:01:21Z
185.17.132.158,,44391,JSC Elektrosvyaz,RU,Makhachkala,,,FALSE,1,2021-10-03T12:09:34Z,2021-10-03T12:09:34Z
178.72.106.154,,48541,MTS PJSC,RU,Novokuznetsk,,,FALSE,1,2021-10-03T12:12:27Z,2021-10-03T12:12:27Z
92.255.164.166,92x255x164x166.static-business.tmn.ertelecom.ru.,41682,JSC ER-Telecom Holding,RU,Tyumen,,,FALSE,1,2021-10-03T12:40:34Z,2021-10-03T12:40:34Z
194.8.70.10,,44560,Ministry of Interior Affairs of Russian Federation,RU,Moscow,9.9.5-3ubuntu0.19-Ubuntu,,TRUE,1,2021-10-03T12:54:32Z,2021-10-03T12:54:32Z
194.88.141.2,ns1.interros.ru.,35774,Holding Company Interros (LLC),RU,,,,FALSE,1,2021-10-03T12:58:21Z,2021-10-03T12:58:21Z
195.88.179.219,,49098,Studiya NOVA LLC,RU,Yelizovo,,,FALSE,1,2021-10-03T13:00:03Z,2021-10-03T13:00:03Z
178.217.40.208,,197070,MTS PJSC,RU,Zelenodolsk,,,FALSE,0.66,2021-10-08T08:00:58Z,2021-10-03T16:24:03Z
81.162.56.74,host-81-162-56-74.dynamic-pool.bospor-telecom.net.,42238,Bospor-Telecom LLC,RU,,,,FALSE,0.74,2021-10-07T14:07:06Z,2021-10-05T08:27:29Z
46.188.82.63,broadband-46-188-82-63.2com.net.,8334,2COM Co Ltd.,RU,Moscow,,,FALSE,0.8,2021-10-08T08:03:32Z,2021-10-05T09:00:07Z
158.58.133.38,host-158-58-133-38.bisv.ru.,47586,OOO Pervaya Set,RU,Sochi,,,FALSE,0.82,2021-10-08T08:02:05Z,2021-10-05T15:00:25Z
109.195.55.154,net55.195.109-154.voronezh.ertelecom.ru.,50542,JSC ER-Telecom Holding,RU,Voronezh,,,FALSE,0.8,2021-11-10T08:19:06Z,2021-10-05T15:10:22Z
188.170.237.214,,31195,PJSC MegaFon,RU,Krasnoyarsk,,,FALSE,1,2021-11-10T00:14:43Z,2021-10-05T15:14:16Z
212.3.146.80,,35125,Rostelecom,RU,Moscow,,,FALSE,1,2021-10-07T05:07:44Z,2021-10-07T05:07:44Z
46.229.67.198,host-46-229-67-198.avantel.ru.,8711,JSC Avantel,RU,Barnaul,,,FALSE,0.64,2021-10-08T08:01:26Z,2021-10-07T08:42:30Z
46.227.162.98,node-162.227.46-98.avelacom.ru.,31059,Avelacom Business Ltd.,RU,Domodedovo,,,FALSE,0.85,2021-10-08T08:02:43Z,2021-10-07T10:19:17Z
81.163.57.147,,57227,Subnet LLC,RU,Makhachkala,,,FALSE,0.71,2021-10-08T08:03:32Z,2021-10-07T10:49:07Z
80.79.66.82,,8492,OBIT Ltd.,RU,Moscow,,,FALSE,1,2021-10-07T16:10:26Z,2021-10-07T16:10:26Z
79.143.225.152,,31558,MTS PJSC,RU,Dmitriyev-Lgovsky,,,FALSE,0.4,2021-11-29T07:55:33Z,2021-10-10T14:42:00Z
93.159.247.109,faer-alk.ru.,39785,Nemerov Evgeniy Vladimirovish PE,RU,Krasnoyarsk,,,FALSE,0.57,2021-10-18T09:02:44Z,2021-10-12T09:37:53Z
185.28.108.181,ip-108-181.as12773.net.,12773,Meshnet ltd.,RU,,,,FALSE,0.83,2021-11-09T22:26:04Z,2021-10-12T09:48:38Z
91.203.36.102,,15493,Russian company LLC,RU,Tyumen,,,FALSE,0.49,2021-11-09T17:29:34Z,2021-10-12T10:24:55Z
109.68.189.22,static-109-68-189-22.tel.ru.,31430,OOO Suntel,RU,Moscow,,,FALSE,0.23,2021-11-29T07:55:29Z,2021-10-12T15:11:13Z
176.215.191.177,176x215x191x177.static-business.msk.ertelecom.ru.,31363,JSC ER-Telecom Holding,RU,Moscow,,,FALSE,0.93,2022-01-15T18:09:14Z,2021-10-12T15:39:52Z
212.233.105.14,,9110,AMT GROUP TELECOM Limited Liability Company,RU,Moscow,,,FALSE,0.75,2021-12-30T13:29:26Z,2021-10-14T06:34:31Z
86.110.27.165,host-86-110-27-165.n.atel.su.,8905,Digit One LLC,RU,Odintsovo,,,FALSE,0.6,2021-10-14T10:02:38Z,2021-10-14T06:48:20Z
31.207.188.96,pool-31-207-188-96.is74.ru.,8369,Intersvyaz-2 JSC,RU,Chelyabinsk,,,FALSE,1,2021-10-16T13:11:37Z,2021-10-16T05:42:02Z
178.47.141.85,dsl-178-47-141-85.permonline.ru.,12389,Rostelecom,RU,Perm,,,FALSE,0.62,2021-11-10T22:11:34Z,2021-10-16T05:49:00Z
195.9.162.186,mail.gupmr.ru.,25513,PJSC Moscow city telephone network,RU,Moscow,,,FALSE,0.62,2021-10-28T04:00:32Z,2021-10-16T05:50:04Z
89.249.244.111,4C5E0C5C5E3E.mldns.ru.,31370,OOO Gruppa MosLine,RU,Moscow,,,FALSE,0.71,2021-11-11T07:11:47Z,2021-10-16T07:43:33Z
195.208.140.108,mx.asfasad.ru.,44587,Megacom-it LLC,RU,Novosibirsk,,,FALSE,0.5,2021-11-04T08:01:11Z,2021-10-16T08:23:51Z
77.236.234.250,250.234.236.77.msk.enforta.com.,21353,JSC ER-Telecom Holding,RU,Moscow,,,FALSE,0.5,2022-03-09T09:16:50Z,2021-10-16T11:39:30Z
176.197.5.218,176-197-5-218.goodline.info.,39927,E-Light-Telecom Ltd.,RU,Kemerovo,,,FALSE,0.66,2021-11-09T23:14:02Z,2021-10-16T13:10:26Z
178.252.197.64,infotek-net.ru.,24689,JSC Rosin.telekom,RU,Novomoskovsk,,,FALSE,0.98,2021-12-16T08:30:27Z,2021-10-16T16:11:41Z
80.254.104.8,8.104.254.80.donpac.ru.,21479,Rostelecom,RU,Rostov-on-Don,,,FALSE,1,2021-10-16T16:21:49Z,2021-10-16T16:21:49Z
109.195.115.150,109x195x115x150.static-customer.yar.ertelecom.ru.,51819,JSC ER-Telecom Holding,RU,Yaroslavl,,,FALSE,0.99,2021-12-16T04:34:24Z,2021-10-18T06:56:00Z
87.241.207.139,,12772,JSC ER-Telecom Holding,RU,Novosibirsk,,,FALSE,1,2021-10-18T08:25:49Z,2021-10-18T08:25:49Z
83.69.219.38,83-69-219-38.in-addr.mastertelecom.ru.,29226,JSC Mastertel,RU,Moscow,,,FALSE,0.83,2021-10-21T20:07:58Z,2021-10-18T10:04:06Z
176.227.188.66,pavlov.rzn.ru.,34467,JSC Telephone Company Sotcom,RU,Ryazan,,,FALSE,0.61,2021-11-10T22:11:39Z,2021-10-18T10:07:37Z
80.73.87.198,,21487,Rostelecom,RU,Yakutsk,,,FALSE,1,2022-03-09T09:17:21Z,2021-10-18T10:31:25Z
83.151.2.50,culturist.kazguki.ru.,31286,MTS PJSC,RU,,PowerDNS Recursor 4.0.8 (built Dec 11 2017 10:39:35 by root@4351f9921268),,FALSE,1,2021-10-18T13:42:49Z,2021-10-18T13:42:49Z
62.133.168.72,h62-133-168-72.static.bashtel.ru.,28812,PJSC Bashinformsvyaz,RU,Fomichevo,,,FALSE,1,2021-10-18T14:33:34Z,2021-10-18T14:33:34Z
188.128.81.74,,12389,Rostelecom,RU,Smolensk,,,FALSE,1,2021-10-18T14:41:23Z,2021-10-18T14:41:23Z
79.111.13.155,,12714,Net By Net Holding LLC,RU,Moscow,,,FALSE,0.5,2021-11-29T16:43:04Z,2021-10-20T05:38:17Z
31.172.133.253,31-172-133-253.potok-kmv.ru.,44963,Stavtelecom LLC,RU,Stavropol,,,FALSE,0.67,2021-11-29T05:28:24Z,2021-10-20T06:06:34Z
95.165.177.30,,25513,PJSC Moscow city telephone network,RU,Moscow,,,FALSE,1,2021-10-20T14:14:54Z,2021-10-20T12:36:03Z
83.174.218.83,h83-174-218-83.static.bashtel.ru.,28812,PJSC Bashinformsvyaz,RU,Ufa,,,FALSE,0.62,2021-11-29T16:47:01Z,2021-10-20T12:39:25Z
188.133.153.143,143.153.133.188.msk.enforta.com.,21353,JSC ER-Telecom Holding,RU,Moscow,,,FALSE,1,2021-10-20T14:15:11Z,2021-10-20T13:24:34Z
158.58.133.106,host-158-58-133-106.bisv.ru.,47586,OOO Pervaya Set,RU,Sochi,,,FALSE,0.48,2021-11-29T07:31:00Z,2021-10-22T05:44:15Z
84.204.40.155,www.projectinvest.spb.ru.,20632,PJSC MegaFon,RU,St Petersburg,,,FALSE,0.42,2022-03-14T07:17:42Z,2021-10-22T05:48:34Z
109.94.182.9,unknown.garanta.ru.,44895,MTS PJSC,RU,Ryazan,,,FALSE,0.79,2021-11-09T15:04:17Z,2021-10-22T08:42:35Z
178.74.70.94,host94.net178-74-70.omkc.ru.,47165,Omskie kabelnye seti Ltd.,RU,Omsk,,,FALSE,0.76,2021-11-11T04:15:42Z,2021-10-22T15:33:36Z
185.175.119.113,,206756,Beltelecom LLC,RU,Belorechensk,,,FALSE,0.62,2021-11-29T16:47:03Z,2021-10-23T14:51:56Z
151.252.109.241,,48479,KUBAN-TELECOM Ltd.,RU,Krasnodar,,,FALSE,1,2021-10-28T09:01:32Z,2021-10-24T03:01:38Z
83.171.114.92,ppp.83-171-114-92.pppoe.avangarddsl.ru.,12389,Rostelecom,RU,Syktyvkar,,,FALSE,0.67,2022-03-09T09:17:10Z,2021-10-24T04:47:03Z
176.215.237.166,176x215x237x166.sibtele.com.,51645,JSC ER-Telecom Holding,RU,Irkutsk,,,FALSE,0.98,2021-11-09T15:07:55Z,2021-10-24T04:55:10Z
176.192.8.206,ip-176-192-8-206.bb.netbynet.ru.,12714,Net By Net Holding LLC,RU,Moscow,,,FALSE,1,2021-10-24T05:08:27Z,2021-10-24T05:08:27Z
82.151.114.197,,29456,Rostelecom,RU,Shebekino,,,FALSE,0.83,2021-11-10T08:22:53Z,2021-10-24T05:16:05Z
109.69.73.100,,57214,"Vidikon-K, CJSC",RU,Ryazan,,,FALSE,0.98,2021-11-29T11:34:24Z,2021-10-24T10:54:03Z
178.72.90.70,,44257,MTS PJSC,RU,Nyagan,,,FALSE,0.87,2022-02-21T13:07:47Z,2021-10-24T11:22:30Z
85.15.176.25,25.176.access.ttknet.ru.,12389,Rostelecom,RU,Tyumen,,,FALSE,0.87,2021-10-31T16:03:25Z,2021-10-24T12:12:13Z
213.80.166.5,,15974,Joint Stock Company TransTeleCom,RU,Astrakhan,,,FALSE,1,2021-10-24T12:14:15Z,2021-10-24T12:14:15Z
31.163.202.55,31-163-202-55.static-adsl.isurgut.ru.,12389,Rostelecom,RU,Surgut,,,FALSE,1,2021-10-24T12:16:44Z,2021-10-24T12:16:44Z
62.113.113.34,mail-russia.acvan.net.,48282,Hosting technology LTD,RU,,,,TRUE,1,2021-10-25T00:56:49Z,2021-10-25T00:56:49Z
5.59.136.230,,47626,"Timer, LLC",RU,Rostov-on-Don,,,FALSE,0.76,2022-01-01T13:29:32Z,2021-10-26T13:26:51Z
91.144.142.19,91x144x142x19.static-business.kzn.ertelecom.ru.,41668,JSC ER-Telecom Holding,RU,Kazan’,,,FALSE,0.8,2021-11-04T08:02:37Z,2021-10-27T02:55:27Z
176.215.238.161,dynamicip-176-215-238-161.pppoe.irkutsk.ertelecom.ru.,51645,JSC ER-Telecom Holding,RU,Tulun,,,FALSE,1,2021-11-09T15:07:37Z,2021-10-28T13:03:13Z
185.17.134.149,,44391,JSC Elektrosvyaz,RU,Makhachkala,,,FALSE,1,2021-10-28T13:09:06Z,2021-10-28T13:09:06Z
212.3.135.232,,35125,Rostelecom,RU,Smolensk,,,FALSE,1,2021-10-28T13:53:04Z,2021-10-28T13:53:04Z
83.220.183.144,,34456,Rial Com JSC,RU,Moscow,,,FALSE,1,2021-10-28T13:58:08Z,2021-10-28T13:58:08Z
109.195.69.104,net69.195.109-104.krsk.ertelecom.ru.,50544,JSC ER-Telecom Holding,RU,Krasnoyarsk,,,FALSE,0.78,2021-11-02T12:08:34Z,2021-10-28T14:12:40Z
195.239.178.110,,3216,PVimpelCom,RU,Vladivostok,,,FALSE,1,2021-10-29T13:08:04Z,2021-10-29T12:47:32Z
188.168.21.24,,15774,Limited Liability Company TTK-Svyaz,RU,Angarsk,,,FALSE,0.99,2022-01-06T10:36:01Z,2021-10-29T12:49:15Z
185.61.92.207,,48166,Fortex Cjsc,RU,Moscow,,,FALSE,1,2021-10-30T10:27:16Z,2021-10-30T10:27:16Z
95.25.41.172,95-25-41-172.broadband.corbina.ru.,8402,PVimpelCom,RU,Moscow,,,FALSE,1,2021-10-30T10:35:17Z,2021-10-30T10:35:17Z
89.251.147.97,,29194,MTS PJSC,RU,Kazan’,,,FALSE,1,2021-10-30T10:41:34Z,2021-10-30T10:41:34Z
91.151.176.80,ipt.nw.ru.,5433,VEROLINE Ltd,RU,St Petersburg,,,FALSE,0.75,2021-11-10T20:14:00Z,2021-10-30T14:01:50Z
193.150.117.61,,57449,Ltd arentel,RU,,,,FALSE,0.83,2021-11-02T12:09:10Z,2021-10-30T15:40:26Z
109.194.17.191,109x194x17x191.static-business.irkutsk.ertelecom.ru.,51645,JSC ER-Telecom Holding,RU,Irkutsk,,,FALSE,1,2021-11-09T15:08:00Z,2021-10-31T02:02:00Z
176.120.223.189,,57227,Subnet LLC,RU,Makhachkala,,,FALSE,0.83,2021-10-31T23:01:32Z,2021-10-31T02:39:56Z
195.190.126.94,smsp5.sudomech.spb.ru.,3216,PVimpelCom,RU,St Petersburg,,,FALSE,1,2021-10-31T16:02:59Z,2021-10-31T16:02:59Z
92.42.8.23,,44963,Stavtelecom LLC,RU,Pyatigorsk,,,FALSE,0.82,2021-11-09T20:23:19Z,2021-10-31T16:23:54Z
91.186.102.169,host-91-186-102-169.bb.norilsk.mts.ru.,42087,MTS PJSC,RU,Noril'sk,,,FALSE,1,2021-11-01T10:48:24Z,2021-11-01T10:48:24Z
213.85.168.57,,8615,Central Telegraph Public Joint-stock Company,RU,Odintsovo,,,FALSE,1,2021-11-10T09:14:59Z,2021-11-01T11:05:08Z
5.131.243.11,l5-131-243-11.novotelecom.ru.,31200,Novotelecom Ltd,RU,,,,FALSE,0.54,2021-11-29T22:42:32Z,2021-11-02T03:30:25Z
176.118.209.12,,60042,OnTelecom LLC,RU,Ryazan,,,FALSE,1,2021-11-02T11:06:18Z,2021-11-02T11:06:18Z
185.82.176.34,,60986,ZagorodTelecom LLC,RU,Lyubertsy,,,FALSE,1,2021-11-03T06:05:20Z,2021-11-03T06:05:20Z
188.168.25.247,,15774,Limited Liability Company TTK-Svyaz,RU,Irkutsk,,,FALSE,0.99,2021-11-09T15:07:15Z,2021-11-05T06:22:00Z
93.170.200.180,,61308,PVONET LTD,RU,Gorodishche,,,FALSE,0.71,2021-11-09T15:06:13Z,2021-11-05T06:31:44Z
83.171.106.94,ppp.83-171-106-94.pppoe.avangarddsl.ru.,12389,Rostelecom,RU,Murmansk,,,FALSE,0.92,2021-11-10T09:14:51Z,2021-11-07T05:09:52Z
109.197.93.133,,12714,Net By Net Holding LLC,RU,Novy Urengoy,,,FALSE,0.46,2021-11-09T15:05:53Z,2021-11-07T08:15:36Z
46.227.162.15,node-162.227.46-15.avelacom.ru.,31059,Avelacom Business Ltd.,RU,Domodedovo,,,FALSE,0.94,2021-11-09T15:07:11Z,2021-11-07T11:45:24Z
31.133.57.10,,39089,"Ugletelecom, State Telecommunications Agency",RU,,,,FALSE,0.67,2022-03-14T08:38:46Z,2021-11-20T10:58:18Z
91.195.205.149,,42916,IT Ltd.,RU,Tula,unbound 1.13.1,,TRUE,0.26,2022-01-12T13:08:19Z,2021-12-02T00:01:10Z
91.201.255.255,,42916,IT Ltd.,RU,Tula,,,FALSE,0.64,2022-01-12T18:09:23Z,2021-12-02T00:01:22Z
91.201.255.96,,42916,IT Ltd.,RU,Tula,,,FALSE,1,2022-03-09T09:21:00Z,2021-12-02T00:01:33Z
91.201.255.46,,42916,IT Ltd.,RU,Tula,,,FALSE,1,2022-01-06T08:47:40Z,2021-12-02T00:02:14Z
91.201.254.190,,42916,IT Ltd.,RU,Tula,,,FALSE,0.96,2022-01-06T08:44:49Z,2021-12-02T00:02:43Z
91.201.252.81,,42916,IT Ltd.,RU,Tula,dnsmasq-2.48,,TRUE,1,2022-03-09T09:20:59Z,2021-12-02T00:02:54Z
91.201.254.233,,42916,IT Ltd.,RU,Tula,,,FALSE,0.73,2022-01-06T10:36:26Z,2021-12-02T00:03:03Z
212.12.17.124,rev-124-17-12-212.tula.net.,8675,Rostelecom,RU,Yasnogorsk,,,FALSE,0.8,2022-02-18T07:09:12Z,2021-12-30T04:49:10Z
5.164.26.4,dynamicip-5-164-26-4.pppoe.tula.ertelecom.ru.,52207,JSC ER-Telecom Holding,RU,Tula,,,FALSE,1,2021-12-31T07:39:25Z,2021-12-31T03:26:24Z
5.164.20.168,5x164x20x168.static-business.tula.ertelecom.ru.,52207,JSC ER-Telecom Holding,RU,Tula,,,TRUE,0.7,2022-01-11T16:20:36Z,2021-12-31T03:26:27Z
128.73.209.137,128-73-209-137.broadband.corbina.ru.,8402,PVimpelCom,RU,Omsk,,,FALSE,0.66,2022-01-11T13:09:03Z,2021-12-31T03:27:38Z
109.111.9.14,,40993,MTS PJSC,RU,Tula,,,FALSE,1,2021-12-31T07:40:32Z,2021-12-31T03:27:59Z
46.16.98.143,,16345,PVimpelCom,RU,,dnsmasq-2.47,,FALSE,0.2,2022-01-23T07:08:10Z,2021-12-31T03:28:11Z
46.147.193.104,46x147x193x104.dynamic.tula.ertelecom.ru.,52207,JSC ER-Telecom Holding,RU,Tula,unbound 1.4.22,,FALSE,1,2021-12-31T04:29:12Z,2021-12-31T03:28:12Z
212.12.28.59,rev-59-28-12-212.tula.net.,8675,Rostelecom,RU,Tula,,,FALSE,1,2021-12-31T07:41:07Z,2021-12-31T03:28:40Z
94.28.88.182,,12772,JSC ER-Telecom Holding,RU,,,,FALSE,0.98,2022-01-11T17:16:36Z,2021-12-31T03:29:24Z
176.212.206.84,dynamicip-176-212-206-84.pppoe.tula.ertelecom.ru.,52207,JSC ER-Telecom Holding,RU,Tula,,,FALSE,0.89,2022-01-05T07:47:30Z,2021-12-31T03:31:02Z
5.164.23.131,5x164x23x131.static-business.tula.ertelecom.ru.,52207,JSC ER-Telecom Holding,RU,Tula,,,FALSE,0.99,2022-01-11T16:20:35Z,2021-12-31T03:31:31Z
94.28.3.61,,12772,JSC ER-Telecom Holding,RU,Krasnodar,,,FALSE,1,2021-12-31T19:38:25Z,2021-12-31T03:31:45Z
89.107.198.111,,40993,MTS PJSC,RU,Bolokhovo,,,FALSE,0.91,2022-02-28T07:09:08Z,2021-12-31T03:31:45Z
212.12.15.128,rev-128-15-12-212.tula.net.,8675,Rostelecom,RU,Aleksin,,,FALSE,0.4,2022-02-09T09:27:20Z,2021-12-31T03:32:15Z
5.164.30.1,5x164x30x1.static-business.tula.ertelecom.ru.,52207,JSC ER-Telecom Holding,RU,Tula,,,FALSE,0.77,2022-01-14T07:07:59Z,2021-12-31T03:32:26Z
212.12.14.127,rev-127-14-12-212.tula.net.,8675,Rostelecom,RU,Tula,,,FALSE,0.79,2022-01-06T06:39:23Z,2021-12-31T03:32:27Z
109.195.189.187,109x195x189x187.static-business.tula.ertelecom.ru.,52207,JSC ER-Telecom Holding,RU,Tula,,,FALSE,0.95,2022-01-06T06:39:12Z,2021-12-31T03:32:28Z
212.12.17.245,rev-245-17-12-212.tula.net.,8675,Rostelecom,RU,Yasnogorsk,,,FALSE,0.64,2022-01-06T10:37:54Z,2021-12-31T03:32:49Z
87.244.23.166,,35401,AO Tele-Service Tula,RU,Tula,dnsmasq-2.45,,FALSE,1,2022-01-05T21:47:21Z,2021-12-31T03:33:00Z
94.28.225.68,node-68-225-28-94.domolink.tula.net.,12389,Rostelecom,RU,Kimovsk,,,FALSE,1,2021-12-31T07:42:26Z,2021-12-31T03:33:02Z
212.12.27.52,rev-52-27-12-212.tula.net.,8675,Rostelecom,RU,Tula,,,FALSE,1,2022-01-03T13:39:47Z,2021-12-31T03:33:21Z
212.12.27.27,rev-27-27-12-212.tula.net.,8675,Rostelecom,RU,Tula,,,FALSE,1,2022-01-03T13:39:47Z,2021-12-31T03:33:22Z
94.28.49.131,,12772,JSC ER-Telecom Holding,RU,,,,FALSE,1,2021-12-31T03:33:23Z,2021-12-31T03:33:23Z
95.139.137.80,node-80-137-139-95.domolink.tula.net.,12389,Rostelecom,RU,Tula,,,FALSE,1,2021-12-31T03:33:25Z,2021-12-31T03:33:25Z
176.213.120.108,176x213x120x108.dynamic.tula.ertelecom.ru.,52207,JSC ER-Telecom Holding,RU,Tula,unbound 1.4.22,,FALSE,1,2021-12-31T03:33:26Z,2021-12-31T03:33:26Z
5.164.31.196,5x164x31x196.static-business.tula.ertelecom.ru.,52207,JSC ER-Telecom Holding,RU,Tula,,,TRUE,1,2021-12-31T03:33:27Z,2021-12-31T03:33:27Z
5.167.141.85,5x167x141x85.dynamic.tula.ertelecom.ru.,52207,JSC ER-Telecom Holding,RU,Saratov,,,FALSE,1,2021-12-31T03:33:46Z,2021-12-31T03:33:46Z
176.213.187.220,176x213x187x220.dynamic.tula.ertelecom.ru.,52207,JSC ER-Telecom Holding,RU,Tula,,,FALSE,1,2021-12-31T03:33:47Z,2021-12-31T03:33:47Z
176.212.206.28,dynamicip-176-212-206-28.pppoe.tula.ertelecom.ru.,52207,JSC ER-Telecom Holding,RU,Tula,unbound 1.4.22,,FALSE,1,2021-12-31T03:34:08Z,2021-12-31T03:34:08Z
5.164.25.62,dynamicip-5-164-25-62.pppoe.tula.ertelecom.ru.,52207,JSC ER-Telecom Holding,RU,Tula,Microsoft DNS 6.1.7601 (1DB15F75),,FALSE,1,2021-12-31T03:34:10Z,2021-12-31T03:34:10Z
5.164.31.60,5x164x31x60.static-business.tula.ertelecom.ru.,52207,JSC ER-Telecom Holding,RU,Tula,,,FALSE,1,2021-12-31T03:34:21Z,2021-12-31T03:34:21Z
46.52.255.80,,12772,JSC ER-Telecom Holding,RU,,,,FALSE,1,2021-12-31T03:34:33Z,2021-12-31T03:34:33Z
46.147.194.251,46x147x194x251.static-business.tula.ertelecom.ru.,52207,JSC ER-Telecom Holding,RU,Tula,,,TRUE,1,2021-12-31T03:34:43Z,2021-12-31T03:34:43Z
93.170.5.49,93-170-5-49.pool.gwave.ru.,58347,AiK Ltd.,RU,Tula,dnsmasq-2.52,,TRUE,1,2021-12-31T03:34:45Z,2021-12-31T03:34:45Z
212.12.14.122,mail.polyplast-nm.ru.,8675,Rostelecom,RU,Tula,dnsmasq-2.85,,FALSE,1,2021-12-31T03:35:16Z,2021-12-31T03:35:16Z
212.12.24.10,rev-10-24-12-212.tula.net.,8675,Rostelecom,RU,Tula,,,FALSE,1,2021-12-31T03:35:36Z,2021-12-31T03:35:36Z
109.195.187.172,109x195x187x172.dynamic.tula.ertelecom.ru.,52207,JSC ER-Telecom Holding,RU,Tula,,,FALSE,1,2021-12-31T03:35:57Z,2021-12-31T03:35:57Z
87.244.46.106,,35401,AO Tele-Service Tula,RU,Tula,dnsmasq-2.45,,FALSE,1,2021-12-31T03:35:57Z,2021-12-31T03:35:57Z
95.31.233.13,95-31-233-13.broadband.corbina.ru.,8402,PVimpelCom,RU,Engel's,,,FALSE,1,2021-12-31T03:35:58Z,2021-12-31T03:35:58Z
212.12.28.126,rev-126-28-12-212.tula.net.,8675,Rostelecom,RU,Tula,,,FALSE,1,2021-12-31T03:36:08Z,2021-12-31T03:36:08Z
95.31.233.53,95-31-233-53.broadband.corbina.ru.,8402,PVimpelCom,RU,Engel's,,,FALSE,0.83,2022-01-02T20:43:19Z,2021-12-31T03:36:48Z
5.164.26.131,dynamicip-5-164-26-131.pppoe.tula.ertelecom.ru.,52207,JSC ER-Telecom Holding,RU,Tula,,,FALSE,1,2021-12-31T04:27:48Z,2021-12-31T03:37:17Z
176.213.117.135,176x213x117x135.dynamic.tula.ertelecom.ru.,52207,JSC ER-Telecom Holding,RU,Tula,,,FALSE,1,2021-12-31T04:28:00Z,2021-12-31T03:37:18Z
109.111.16.36,,40993,MTS PJSC,RU,Tula,,,TRUE,1,2021-12-31T04:27:37Z,2021-12-31T03:37:19Z
87.244.50.150,,35401,AO Tele-Service Tula,RU,Tula,,,FALSE,0.99,2022-01-06T10:37:53Z,2021-12-31T03:38:25Z
5.164.26.158,dynamicip-5-164-26-158.pppoe.tula.ertelecom.ru.,52207,JSC ER-Telecom Holding,RU,Tula,,,FALSE,1,2021-12-31T07:41:12Z,2021-12-31T03:38:39Z
212.12.14.31,rev-31-14-12-212.tula.net.,8675,Rostelecom,RU,Aleksin,,,FALSE,0.38,2022-03-09T09:21:05Z,2021-12-31T03:38:42Z
109.111.8.114,,40993,MTS PJSC,RU,Tula,,,FALSE,0.68,2022-02-09T10:16:08Z,2021-12-31T03:38:53Z
176.212.211.175,dynamicip-176-212-211-175.pppoe.tula.ertelecom.ru.,52207,JSC ER-Telecom Holding,RU,Tula,,,FALSE,0.96,2022-01-12T08:08:27Z,2021-12-31T03:39:24Z
46.16.97.54,,16345,PVimpelCom,RU,,,,FALSE,0.59,2022-01-06T14:50:33Z,2021-12-31T03:40:05Z
5.164.20.85,5x164x20x85.static-business.tula.ertelecom.ru.,52207,JSC ER-Telecom Holding,RU,Tula,,,FALSE,0.94,2022-01-06T18:46:52Z,2021-12-31T03:40:16Z
5.164.28.186,5x164x28x186.static-business.tula.ertelecom.ru.,52207,JSC ER-Telecom Holding,RU,Tula,,,FALSE,1,2021-12-31T03:40:45Z,2021-12-31T03:40:45Z
94.28.88.144,,12772,JSC ER-Telecom Holding,RU,,,,FALSE,1,2021-12-31T03:41:05Z,2021-12-31T03:41:05Z
94.28.152.212,node-212-152-28-94.domolink.tula.net.,12389,Rostelecom,RU,Aleksin,,,FALSE,1,2021-12-31T03:41:25Z,2021-12-31T03:41:25Z
176.213.170.248,176x213x170x248.dynamic.tula.ertelecom.ru.,52207,JSC ER-Telecom Holding,RU,Tula,,,FALSE,1,2021-12-31T03:41:45Z,2021-12-31T03:41:45Z
87.244.23.14,,35401,AO Tele-Service Tula,RU,Tula,,,FALSE,1,2021-12-31T03:41:49Z,2021-12-31T03:41:49Z
94.28.92.40,,12772,JSC ER-Telecom Holding,RU,,,,FALSE,1,2021-12-31T03:41:50Z,2021-12-31T03:41:50Z
212.12.15.136,rev-136-15-12-212.tula.net.,8675,Rostelecom,RU,Tula,,,FALSE,1,2021-12-31T03:41:53Z,2021-12-31T03:41:53Z
212.12.27.184,rev-184-27-12-212.tula.net.,8675,Rostelecom,RU,Tula,,,FALSE,1,2021-12-31T03:42:14Z,2021-12-31T03:42:14Z
212.12.29.121,rev-121-29-12-212.tula.net.,8675,Rostelecom,RU,Tula,,,FALSE,1,2021-12-31T03:42:25Z,2021-12-31T03:42:25Z
89.107.197.149,,40993,MTS PJSC,RU,Bolokhovo,,,FALSE,1,2021-12-31T03:42:54Z,2021-12-31T03:42:54Z
212.12.15.32,rev-32-15-12-212.tula.net.,8675,Rostelecom,RU,Tula,,,FALSE,1,2021-12-31T03:43:26Z,2021-12-31T03:43:26Z
46.52.254.108,,12772,JSC ER-Telecom Holding,RU,,,,FALSE,1,2021-12-31T03:43:36Z,2021-12-31T03:43:36Z
212.12.0.146,rex.tulatelecom.ru.,8675,Rostelecom,RU,Tula,,,FALSE,1,2021-12-31T03:43:47Z,2021-12-31T03:43:47Z
